FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Niñas;Población Expuesta Niños;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Niñas;Población Afectada Niños;Rescatados Hombres;Rescatados Mujeres;Rescatados Niñas;Rescatados Niños;Heridos Hombres;Heridos Mujeres;Heridos Niñas;Heridos Niños;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Niñas;Sin signos vitales Niños
domingo, 28 de julio de 2019;KR 82    8A 56  ;464.558.063.300.007;-741.478.839.639.999;0:12:39;1:08:15;MA-04;CT-6;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS  ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ;;;;;1.1.1.4  CIGARRILLO / COLILLA DE CIGARRILLO;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
domingo, 28 de julio de 2019;AK 20    81 38  APTO 101;466.903.876.900.005;-740.597.478.719.999;0:05:00;0:48:00;ME-37;X-41;;;;;;2;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
domingo, 28 de julio de 2019;KR 79A    5 27 SUR ;463.055.315.000.008;-741.519.243.919.999;0:05:00;1:24:00;CT-6;;;;;;;1;;;;;;;;2;;2;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.14  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;1;3;;;1;3;;;;;;;1;3;;;;;;
lunes, 29 de julio de 2019;AK 86    53 40 SUR ;462.334.970.126.475;-741.798.851.392.035;0:06:51;1:08:54;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 29 de julio de 2019;CL 37   SUR 52A 92  ;460.361.882.400.008;-741.305.585.869.999;0:07:00;0:45:00;ME-5;CT-7;;;;;;2;;;;;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
lunes, 29 de julio de 2019;AK 45    178   ;475.752.819.500.008;-740.461.296.259.999;0:10:39;0:59:33;ME-42;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;70;200;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes, 29 de julio de 2019;KR 103    75 56 SUR ;463.403.761.000.006;-742.082.617.789.999;0:11:00;4:59:00;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;80000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes, 29 de julio de 2019;KR 110 BIS   64 4  ;470.089.927.100.008;-741.308.689.499.999;0:06:00;0:53:00;ME-48;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
lunes, 29 de julio de 2019;KR 16    143 29  ;472.483.780.600.004;-740.421.623.369.999;0:04:00;0:46:00;ME-42;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
martes, 30 de julio de 2019;CL 81   SUR 96 24  ;462.958.206.200.005;-742.095.716.669.999;0:24:00;5:04:00;ME-28;;;;;;;1;;;;;;;;4;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;700;3000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 30 de julio de 2019;CL 67    50B 39  ;466.369.205.400.008;-740.781.298.239.999;0:10:00;1:38:00;ME-34;X-33;;;;;;2;;;;;;1;2;3;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;2;;;;2;;;;;;;;;;;;;;
miércoles, 31 de julio de 2019;KR 103    75 56 SUR ;463.403.761.000.006;-742.082.617.789.999;0:22:10;8:00:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;3500;70000;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
miércoles, 31 de julio de 2019;CL 43   SUR 2A 22 ESTE ;454.850.653.000.005;-740.958.337.039.999;0:05:17;3:31:45;ME-39;;;;;;;1;;;;;;;;6;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 31 de julio de 2019;KR 103    75 56 SUR ;463.403.761.000.006;-742.082.617.789.999;0:13:00;1:48:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;50;700;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
jueves, 1 de agosto de 2019;CL 45    20   ;463.354.727.400.008;-740.727.332.869.999;0:01:00;0:13:00;MA-2;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 1 de agosto de 2019;KR 82    23A 35  ;466.692.874.900.008;-741.253.719.519.999;0:10:00;3:48:00;ME-43;CT-8;;;;;;2;;;;;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 1 de agosto de 2019;KR 6    183 80  ;476.368.821.700.004;-740.260.396.689.999;0:09:00;1:00:00;ME-42;ME-17;R-17;;;;;3;;;;;;2;1;7;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.8 TRICICLO;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
viernes, 2 de agosto de 2019;CL 61   SUR 66A 28  ;459.165.532.500.009;-741.571.111.549.999;0:09:00;1:02:00;ME-3;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.2 COMERCIO ZONAL;1.1.4.2.2 SUPERMERCADOS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 2 de agosto de 2019;DG 22B BIS   20 34  ;461.739.593.500.005;-74.080.629.197;0:05:00;1:13:00;MA-2;CT-1;;;;;;2;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
viernes, 2 de agosto de 2019;KR 4A    36B 31 SUR ;456.071.650.900.009;-741.004.132.279.999;0:08:00;1:23:00;ME-39;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
sábado, 3 de agosto de 2019;CL 63   SUR 77H 12  ;459.858.088.700.008;-741.795.567.159.999;0:08:00;1:09:00;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 3 de agosto de 2019;KR 50    4 3  ;461.654.167.000.006;-741.141.259.849.999;0:05:00;1:41:00;MA-2;ME-21;CT-1;UR-01;;;;4;;;;;;1;2;10;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;3;3;;;3;3;;;;;;;;;;;;;;
sábado, 3 de agosto de 2019;CL 193    9   ;476.985.135.900.009;-740.304.304.679.999;0:14:00;4:50:00;ME-17;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;500;1.3.1.10  LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
domingo, 4 de agosto de 2019;DG 45A   SUR 13J 23  ;457.143.689.000.009;-741.229.198.949.999;0:09:00;1:15:00;ME-27;CT-2;X-32;;;;;3;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
domingo, 4 de agosto de 2019;CL 49   SUR 95A   ;464.069.164.400.007;-741.834.969.449.999;0:13:00;1:42:00;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo, 4 de agosto de 2019;;453.356.154.300.008;-741.419.279.559.999;0:10:00;1:15:00;ME-3;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo, 4 de agosto de 2019;CL 117B    70C 61  ;470.119.512.400.004;-740.731.752.619.999;0:11:00;0:52:00;ME-34;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;2;HUMEDAL CORDOBA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo, 4 de agosto de 2019;CL 11   SUR 32 20  ;459.880.478.000.008;-741.095.785.239.999;0:04:43;0:45:43;ME-27;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
lunes, 5 de agosto de 2019;TV 29A BIS   28 8 SUR ;459.121.233.300.004;-741.131.548.089.999;0:05:00;1:58:00;ME-27;CT-2;X-32;;;;;3;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;2;1;1;;2;1;1;;;1;1;;;;;;;;
lunes, 5 de agosto de 2019;CL 5    12 25  ;459.544.507.700.008;-740.838.049.919.999;0:06:00;0:57:00;ME-21;UR-01;;;;;;2;;;;;;2;1;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 5 de agosto de 2019;KR 58    150   ;473.488.912.800.008;-740.623.827.229.999;0:09:00;0:42:00;ME-20;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;30;5000;1.3.1.10  LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
lunes, 5 de agosto de 2019;KR 72R    43A 44 SUR ;460.563.010.700.008;-741.554.085.649.999;0:18:00;1:06:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.4 CAMIONETA VAN (5 A 9 PASAJEROS);;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
lunes, 5 de agosto de 2019;CL 8A BIS   94 23  ;465.681.089.000.009;-741.572.785.489.999;0:06:00;1:52:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;100.000;1.3.1.10  LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
martes, 6 de agosto de 2019;CL 8A BIS   94 23  ;465.681.089.000.009;-741.572.785.489.999;0:14:00;2:01:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;20000;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
martes, 6 de agosto de 2019;KR 100    38  SUR ;465.087.197.600.008;-741.755.099.459.999;0:17:00;5:02:00;CT-6;;;;;;;1;;;;;;1;;1;;2;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;50;10000;1.3.1.9  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
martes, 6 de agosto de 2019;KR 30    6   ;460.723.015.300.005;-740.980.963.719.999;0:10:00;1:06:00;ME-21;X-43;;;;;;2;;;;;;2;;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
martes, 6 de agosto de 2019;KR 13    3 37  ;459.452.529.600.009;-740.855.269.699.999;0:07:00;0:29:00;ME-21;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.4 CAMIONETA VAN (5 A 9 PASAJEROS);;;1.2.1.9  FALLA MECANICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 6 de agosto de 2019;KR 13    93 68  ;467.642.391.600.009;-740.493.547.359.999;0:10:00;3:14:00;ME-37;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.3 EMPRESARIALES;1.1.3.2 SERVICIOS A EMPRESAS INMOBILIARIAS;1.1.3.2.1 FINCA RAÍZ, ARRENDAMIENTOS. INFORMÁTICA, CONSULTORÍA, PUBLICIDAD, MERCADEO, ASESORÍA, AUDITORIA, CONTABILIDAD;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
miércoles, 7 de agosto de 2019;KR 76A    57Z 96 SUR ;459.401.984.400.006;-741.795.417.469.999;0:15:00;2:19:00;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;600;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
miércoles, 7 de agosto de 2019;CL 55   SUR 104 48  ;464.407.880.500.005;-741.942.229.309.999;0:34:00;2:33:00;ME-28;;;;;;;1;;;;;1;;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;3000;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles, 7 de agosto de 2019;KR 81    75 11 SUR ;461.193.214.500.008;-742.024.586.859.999;0:18:00;1:27:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles, 7 de agosto de 2019;CL 142C    151C   ;475.128.813.700.007;-741.227.558.079.999;0:15:00;2:10:00;ME-47;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;200;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles, 7 de agosto de 2019;CL 68F  SUR  49A 23 ;457.726.438.800.006;-741.584.536.539.999;0:06:00;1:29:00;ME-3;X-47;;;;;;2;;;;;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;2;3;;;2;3;;;;;;;;2;;;;;;
jueves, 8 de agosto de 2019;CL 21    1 20  ;460.407.398.800.004;-740.659.126.589.999;0:05:00;4:36:00;ME-38;X-30;;;;;;2;;;;;1;;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.6  EDUCATIVO;1.1.6.1 INSTITUCIONES DE EDUCACIÓN SUPERIOR;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;21;7;;;21;7;;;;;;;;;;;;;;
jueves, 8 de agosto de 2019;CL 55   SUR 104 48  ;464.407.880.500.005;-741.942.229.309.999;0:08:00;5:51:00;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;2500;4000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 8 de agosto de 2019;AK 86    10   ;464.934.967.200.008;-741.468.356.439.999;0:09:00;0:52:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 9 de agosto de 2019;CL 54F   SUR 103 50  ;464.328.668.500.008;-741.928.274.589.999;0:24:00;14:19:00;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;40000; INDETERMIDADA;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
viernes, 9 de agosto de 2019;KR 27B    71B   SUR;455.274.329.500.008;-741.589.331.849.999;0:12:00;2:08:00;ME-3;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
viernes, 9 de agosto de 2019;KR 29B    29 43 SUR ;459.116.187.200.004;-741.143.585.489.999;0:01:00;1:04:00;ME-27;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;2;1;;;2;1;;;;;;;1;1;;;;;;
viernes, 9 de agosto de 2019;KR 14    40  SUR ;457.582.197.871.369;-741.195.190.538.954;0:06:00;0:33:00;ME-27;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;30;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes, 9 de agosto de 2019;KR 88 BIS   70 30 SUR ;462.304.838.300.008;-741.974.933.379.999;0:19:00;3:22:00;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;2;;;;2;;;;;;;;;;;;;;
sábado, 10 de agosto de 2019;CL 46A BIS  SUR 14  ESTE ;454.017.111.500.008;-740.829.171.539.999;0:03:00;0:36:00;ME-39;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
sábado, 10 de agosto de 2019;CL 55   SUR 104 48  ;464.407.880.500.005;-741.942.229.309.999;0:16:00;10:31:00;ME-28;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1000;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo, 11 de agosto de 2019;CL 125    23 50  ;470.566.286.000.007;-740.529.305.029.999;0:11:00;4:16:00;ME-20;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.3 EMPRESARIALES;1.1.3.1 SERVICIOS FINANCIEROS;1.1.3.1.1 BANCOS, CORPORACIONES, BOLSA, FIDUCIA, CRÉDITO, SEGUROS, COOPERATIVAS;;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
domingo, 11 de agosto de 2019;CL 65 SUR   80K;461.043.034.800.008;-741.865.762.649.999;0:03:00;0:27:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 11 de agosto de 2019;CL 55   SUR 104   ;464.370.563.200.009;-741.940.626.569.999;0:11:00;9:26:00;ME-28;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;20000;1.3.1.10  LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
domingo, 11 de agosto de 2019;CL 68   SUR 73 2  ;458.366.496.100.007;-741.679.123.789.999;0:07:00;1:24:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;30000;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
domingo, 11 de agosto de 2019;CL 70   SUR 30 10  ;456.592.145.800.005;-74.158.081.895;0:08:00;1:07:00;ME-3;;;;;;;1;;;;;1;;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;2;1;;;2;1;;;;;;;;;;;;;;
domingo, 11 de agosto de 2019;CL 39    5 0  ;462.631.402.507.067;-740.640.419.653.832;0:09:00;3:38:00;ME-45;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;70; INDETERMIDADA;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
lunes, 12 de agosto de 2019;CL 74A   SUR 16D    4  ;454.299.772.500.008;-741.372.033.719.999;0:16:00;1:21:00;ME-3;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;60;20000;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
