FECHA DEL EVENTO;DIRECCIÃ“N ATENCIÃ“N DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÃCULO;SUBCLASE DE VEHÃCULO;ÃREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÃREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;PoblaciÃ³n Expuesta Hombres;PoblaciÃ³n Expuesta Mujeres;PoblaciÃ³n Expuesta NiÃ±as;PoblaciÃ³n Expuesta NiÃ±os;PoblaciÃ³n Afectada Hombres;PoblaciÃ³n Afectada Mujeres;PoblaciÃ³n Afectada NiÃ±as;PoblaciÃ³n Afectada NiÃ±os;Rescatados Hombres;Rescatados Mujeres;Rescatados NiÃ±as;Rescatados NiÃ±os;Heridos Hombres;Heridos Mujeres;Heridos NiÃ±as;Heridos NiÃ±os;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales NiÃ±as;Sin signos vitales NiÃ±os;
jueves, 12 de septiembre de 2019;TV 73B 74 07 SUR;4,577604354000070;-74,168239768999900;0:18:00;2:41:00;ME-33;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;INDETERMINADA;1.3.1.9  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
jueves, 12 de septiembre de 2019;KR 73    43     SUR ;4,607068312000080;-74,157781590999900;0:06:00;1:10:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;70;10000;1.3.1.9  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
jueves, 12 de septiembre de 2019;AC 26    44A    39  ;4,635552636000060;-74,092665532999900;0:08:00;1:25:00;MLI02;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;1;;;;;;
jueves, 12 de septiembre de 2019;KR 103    75    55 SUR ;4,635640332000090;-74,208939732999900;0:09:00;2:51:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;250;500;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 12 de septiembre de 2019;AC 26   SUR 68F      ;4,611038110000040;-74,131462247999900;0:07:00;0:38:00;CT-6;MA-04;;;;;;2;;;;;;1;1;3;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.6 VEHÃCULOS DE EMERGENCIA Y SEGURIDAD;1.2.6.2 VEHÃCULOS DE SALUD;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 12 de septiembre de 2019;CL 143    118      ;4,748168869000040;-74,106944128000000;0:06:00;0:28:00;ME-17;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;400;5000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 12 de septiembre de 2019;KR 29C    71A    44  ;4,666417236000090;-74,073546134999900;0:09:00;0:41:00;ME-45;MA-3;;;;;;2;;;;;;;2;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÃCULO DE SERVICIO PÃšBLICO;1.2.2.5 TAXI;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 12 de septiembre de 2019;CL 15A    81G    85  ;4,655793563000090;-74,137961349999900;0:14:00;0:29:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 12 de septiembre de 2019;KR 94    42G     SUR ;4,641752624000050;-74,176981597999900;0:14:00;0:48:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes, 13 de septiembre de 2019;CL 50   SUR 77G    7  ;4,605158985077590;-74,166820869758400;0:09:00;0:47:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÃ“MICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS  ( PanaderÃ­as, peluquerÃ­as, miscelÃ¡neas, dispensarios, droguerÃ­as y otros) ;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
viernes, 13 de septiembre de 2019;KR 96    85    25 SUR ;4,628645979000050;-74,214099756999900;0:11:00;4:44:00;ME-28;CT-6;;;;;;2;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.3.2  REACCION QUIMICA EXOTERMICA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
viernes, 13 de septiembre de 2019;TV 2B   ESTE 75    93 SUR ;4,515197524883140;-74,108757624622800;0:07:00;2:11:00;ME-31;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;150;INDETERMINADO ;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes, 13 de septiembre de 2019;CL 8   SUR 30      ;4,598142634432370;-74,106643132627200;0:17:00;0:35:00;ME-44;X-32;;;;;;2;;;;;;1;;7;;8;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;6;30;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes, 13 de septiembre de 2019;KR 88    5C    8  ;4,643456302000060;-74,159272944999900;0:13:00;0:54:00;CT-6;X-29;;;;;;2;;;;;;1;;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;30;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sÃ¡bado, 14 de septiembre de 2019;KR 101    145    87  ;4,743724196622840;-74,092095945363600;0:06:00;1:53:00;ME-17;X-37;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.17 SERVICIOS AUTOMOTRICES Y DE VENTAS DE COMBUSTIBLE;1.1.17.4 TALLERES DE MECÃNICA Y ELECTROMECANICA;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
sÃ¡bado, 14 de septiembre de 2019;KR 104A BIS   60    37 SUR ;4,640879160000050;-74,199690033999900;0:22:00;4:41:00;ME-28;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;2000;RIVERA DEL RIO BOGOTA;1.3.1.10  LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
sÃ¡bado, 14 de septiembre de 2019;CL 83   SUR 91    35  ;4,623860741000040;-74,208823840999900;0:18:00;3:34:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sÃ¡bado, 14 de septiembre de 2019;KR 118    143A      ;4,749603477000050;-74,106447415999900;0:08:00;0:48:00;ME-17;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;50;5000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo, 15 de septiembre de 2019;TV 73H BIS 75 8 SUR;4,578453306000090;-74,169910316999900;0:14:00;1:36:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;2500;CERRO SANTO DOMINGO;1.3.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
domingo, 15 de septiembre de 2019;CL 84 SUR 96 85;4,629223026000090;-74,212186412999900;0:16:00;4:35:00;ME-28;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;800;20000;1.3.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
domingo, 15 de septiembre de 2019;KR 87B 86 10 SUR;4,623303043000080;-74,184346643999900;0:14:00;4:27:00;ME-28;X-34;;;;;;2;;;;;;1;;2;;3;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 16 de septiembre de 2019;CL 39 1 60 ESTE;4,626281278520390;-74,059358838906000;0:04:00;0:49:00;ME-45;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;80;5000000;1.3.1.10  LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
lunes, 16 de septiembre de 2019;KR 12 140 53;4,720879596000090;-74,037189540999900;0:06:00;3:52:00;ME-42;ME-27;;;;;;2;;;;;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.4.1 INDETERMINADA;INDETERMINADA;2;;;;2;;;;;;;;;;;;;;;
lunes, 16 de septiembre de 2019;CL 71A 108A 71;4,708763584000050;-74,125324209999900;0:05:00;0:15:00;ME-4;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 16 de septiembre de 2019;KR 104 82 SUR;4,635007334764210;-74,208935417041600;0:02:00;1:55:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;700;4000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes, 16 de septiembre de 2019;CL 26B SUR 10C 11;4,573633941000080;74,099121267999900;0:06:00;4:05:00;ME-44;X-32;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;2;;;1;2;;;;;;;;;;;;;;
lunes, 16 de septiembre de 2019;KR 102 69 49 SUR;4,638058700000040;-74,202543526999900;0:13:00;4:06:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;10;5000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 17 de septiembre de 2019;KR 9A ESTE 36M 23;4,551329762000080;-74,087876305999900;0:01:00;0:47:00;ME-41;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÃ“MICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( PanaderÃ­as, peluquerÃ­as, miscelÃ¡neas, dispensarios, droguerÃ­as y otros);;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
martes, 17 de septiembre de 2019;KR 91 49 SUR;4,635321772814510;-74,181906159481800;0:10:00;6:35:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;150;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 17 de septiembre de 2019;CL 61A SUR 100A;4,639200745000040;-74,199687273999900;0:12:00;2:30:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;450;30000;1.3.1.10  LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
martes, 17 de septiembre de 2019;CL 90 75B 3;4,707066370000060;-74,091498940999900;0:17:00;1:07:00;ME-37;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÃCULO DE SERVICIO PÃšBLICO;1.2.2.5 TAXI;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 17 de septiembre de 2019;CL 71 SUR 3J 77;4,524908120000080;-74,126412879999900;0:04:00;0:26:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.6 RELLENOS SANITARIOS;;;;;;;;30;40000;1.6.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 17 de septiembre de 2019;CL 39C SUR 68G 41;4,603074621000080;-74,140088079999900;0:11:00;0:54:00;ME-46;CT-6;MA-04;;;;;3;;;;;;;4;10;;14;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miÃ©rcoles, 18 de septiembre de 2019;KR 27 18 SUR;4,590930608000060;-74,107496872999900;0:01:00;0:26:00;ME-44;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
jueves, 19 de septiembre de 2019;KR 34B 38A SUR;4,591470580000080;-74,122655059999900;0:05:00;3:11:00;ME-44;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÃCULO DE SERVICIO PÃšBLICO;1.2.2.5 TAXI;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
jueves, 19 de septiembre de 2019;CL 8A 88 31;4,649505823354910;-74,152374017024500;0:16:00;4:29:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;10;40;1.3.1.13 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
viernes, 20 de septiembre de 2019;KR 7    84B    9  ;4,664205216000080;-74,047731089999900;0:06:00;1:24:00;ME-37;ME-45;;;;;;2;;;;;;;2;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 20 de septiembre de 2019;KR 90 BIS   75    77  ;4,702428300000000;-74,106280000000000;0:07:00;0:44:00;ME-17;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
viernes, 20 de septiembre de 2019;CL 11    19A    73  ;4,606022429000060;-74,087355956999900;0:01:00;0:09:00;ME-21;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
viernes, 20 de septiembre de 2019;KR 95D    86B    15  IN 105;4,714655041000070;-74,103624657999900;0:13:00;1:12:00;ME-17;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sÃ¡bado, 21 de septiembre de 2019;KR 2   ESTE 185B      ;4,762105129000080;-74,021490088000000;0:17:00;3:08:00;ME-42;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
sÃ¡bado, 21 de septiembre de 2019;TV 71B    8      ;4,634933940000050;-74,130817375999900;0:13:00;2:29:00;ME-46;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHÃCULO DE CARGA;1.2.3.8 BLINDADOS PARA EL TRANSPORTE DE VALORES;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sÃ¡bado, 21 de septiembre de 2019;KR 18Q BIS B  69     SUR ;4,555120500000000;-74,149500000000000;0:11:00;1:18:00;ME-33;X-47;;;;;;2;;;;;;1;;7;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 22 de septiembre de 2019;KR 11B    123    30  ;4,701269616000050;-74,035420455999900;0:08:00;13:22:00;ME-42;CT-10;X-38;;;;;3;;;;;;1;2;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
domingo, 22 de septiembre de 2019;KR 33    53    32 SUR ;4,582868916000050;-74,139465600999900;0:05:00;1:25:00;ME-3;CT-7;;;;;;2;;;;;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
domingo, 22 de septiembre de 2019;CL 70   SUR 18I    28  ;4,551405760212370;-74,149997125183400;0:09:00;0:53:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 22 de septiembre de 2019;CL 72B    101    92  ;4,705956844000070;-74,117602248999900;0:06:00;0:45:00;ME-17;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;2;2;3;;2;2;3;;;;;;;;;;;;
domingo, 22 de septiembre de 2019;CL 89   SUR 5    5  ;4,503609650000040;-74,108260355999900;0:07:00;1:01:00;ME-31;CT-2;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÃCULO DE SERVICIO PÃšBLICO;1.2.2.5 TAXI;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 23 de septiembre de 2019;DG 57C SUR 81J 17;4,616553664000090;-74,181919751999900;0:10:00;1:24:00;ME-46;MA-04;;;;;;2;;;;;;;2;10;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.9 FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 23 de septiembre de 2019;KR 3A ESTE 49A 76 SUR;4,541073693000040;-74,105513065999900;0:13:00;1:58:00;ME-31;CT-12;;;;;;2;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
lunes, 23 de septiembre de 2019;CL 42F SUR 86;4,629760437000070;-74,169550617999900;0:07:00;1:08:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes, 23 de septiembre de 2019;CL 8A SUR 8 69;4,582267169000090;-74,087572055000000;0:09:00;3:14:00;ME-27;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 24 de septiembre de 2019;CL 46A    85D    42  SUR;4,627081914000090;-74,173284790999900;0:11:00;1:08:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 24 de septiembre de 2019;KR 70    74D    3  ;4,687811142000040;-74,089011851000000;0:07:00;0:43:00;ME-29;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 24 de septiembre de 2019;CL 69C   SUR 85      ;4,616605674450850;-74,193355435986800;0:11:00;6:03:00;ME-28;;;;;;;1;;;;;;;1;3;;3;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;100;200000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 24 de septiembre de 2019;KR 82A    6    16  ;4,638806839000040;-74,154660756999900;0:10:00;1:30:00;ME-46;MA-04;;;;;;2;;;;;;;3;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 24 de septiembre de 2019;CL 131A    55    25  ;4,720181203000040;-74,063570034999900;0:07:00;2:11:00;ME-20;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes, 24 de septiembre de 2019;KR 93    80C    69  ;4,707281146000070;-74,105522216999900;0:03:00;1:05:00;ME-17;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
miÃ©rcoles, 25 de septiembre de 2019;DG 100C   SUR 6B    30 ESTE ;4,490625678000070;-74,103666192999900;0:11:00;1:30:00;ME-5 ;CT-2;;;;;;2;;;;;;1;2;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
