FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Niñas;Población Expuesta Niños;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Niñas;Población Afectada Niños;Rescatados Hombres;Rescatados Mujeres;Rescatados Niñas;Rescatados Niños;Heridos Hombres;Heridos Mujeres;Heridos Niñas;Heridos Niños;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Niñas;Sin signos vitales Niños
martes 18 de febrero de 2020;AK 72 17;465.066.929.900.007,00;-741.259.911.249.999;0:08:00;2:22:00;MLI01;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;1000;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 18 de febrero de 2020;CL 70 8 18;465.367.999.500.006,00;-740.578.369.939.999;0:04:00;0:34:00;ME-37;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes 18 de febrero de 2020;CL 159 54 42;474.075.008.900.007,00;-74.055.017.716;0:03:00;2:35:00;ME-20;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;2;1;;;2;1;;;;;;;1;1;;;;;;
miércoles 19 de febrero de 2020;KR 3 49 SUR 57;454.606.473.200.005,00;-741.088.966.119.999;0:11:00;0:56:00;ME-41;;;;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles 19 de febrero de 2020;KR 111B 68 23;470.618.747.423.292,00;-741.315.832.945.036;0:07:00;1:51:00;ME-24;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.9 FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
miércoles 19 de febrero de 2020;CL 62A SUR 71D 42;459.069.817.200.009,00;-741.655.344.249.999;0:14:00;2:20:00;ME-05;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles 19 de febrero de 2020;KR 17A 43A SUR;457.440.361.175.854,00;-741.236.830.069.703;0:09:00;2:51:00;ME-41;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;2;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 19 de febrero de 2020;KR 79D 42C 8 SUR;462.058.879.600.005,00;-74.163.609.801;0:05:00;0:37:00;ME-46;CT-06;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
miércoles 19 de febrero de 2020;KR 18 10 9;460.411.468.700.005,00;-740.851.105.259.999;0:02:00;0:15:00;UR-01;ME-03;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACIÓN PÚBLICA;1.1.12.2 SEDES ADMINISTRATIVAS DE SERVICIOS PÚBLICOS;;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;1;;;;;;;;;;;;;;;;;;;
miércoles 19 de febrero de 2020;CL 12 30 35;461.267.951.999.997,00;-74.094.047.173;0:06:00;2:06:00;ME-03;UR-01;X-16;;;;;3;;;;1;;1;1;10;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACIÓN PÚBLICA;1.1.12.2 SEDES ADMINISTRATIVAS DE SERVICIOS PÚBLICOS;;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;1;;;3;1;;;3;;;;;1;;;3;;;;
jueves 20 de febrero de 2020;CL 31C SUR 1A 19;456.219.366.600.004,00;-740.945.795.839.999;0:10:00;2:34:00;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.11 LLAMA ABIERTA;ACCIDENTAL;3;1;;;3;1;;;;;;;;;;;;;;
jueves 20 de febrero de 2020;CL 72B SUR 14Y;45.192.686,00;-741.153.243;0:01:00;0:53:00;ME-31;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;10000;1.1.3.1 LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
jueves 20 de febrero de 2020;CL 30A SUR 11 47 ESTE;456.002.696.300.004,00;-740.805.529.149.999;0:09:00;4:51:00;ME-41;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;300;20000;1.3.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
jueves 20 de febrero de 2020;KR 1A ESTE 1C 2;458.274.467.801.868,00;-740.763.746.677.655;0:18:00;2:43:00;ME-38;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;400;2000;1.1.3.1 LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
jueves 20 de febrero de 2020;CL 12B SUR 24 ESTE;456.445.209.000.009,00;740.675.065.119.999;0:21:00;1:21:00;ME-41;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 20 de febrero de 2020;KR 70 64 30 SUR;458.757.031.868.106,00;-741.598.169.309.504;0:13:00;1:31:00;ME-44;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;100;10000;1.3.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
jueves 20 de febrero de 2020;TV 5 ESTE 51F 10 SUR;453.877.963.300.005,00;-74.093.454.102;0:06:00;0:55:00;ME-41;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;90;PARQUE ENTRE NUBES;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
jueves 20 de febrero de 2020;KR 58C 152B 66;474.050.632.600.006,00;-740.626.841.769.999;0:05:00;1:19:00;ME-20;CT-05;X-40;;;;;3;;;;;;1;2;6;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;2;;1;2;2;;1;2;2;;1;2;2;;1;;;;
viernes 21 de febrero de 2020;KR 68 42 6 SUR;459.827.552.500.008,00;-741.358.704.759.999;0:05:00;1:49:00;ME-05;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes 21 de febrero de 2020;CL 2 6A 29 ESTE;458.354.425.200.008,00;-74.071.487.423;0:11:00;3:36:00;ME-03;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;1;1;2;2;1;1;2;;;;;;;;;;;;
viernes 21 de febrero de 2020;KR 8 82 SUR;450.771.166.400.006,00;-741.090.707.039.999;0:09:00;1:23:00;CT-2;ME-31;;;;;;2;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
viernes 21 de febrero de 2020;KR 96 129C BIS 93;472.925.893.897.959,00;-740.942.125.043.582;0:05:00;1:35:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
viernes 21 de febrero de 2020;KR 33 30 SUR;459.275.304.214.376,00;-741.157.865.668.282;0:04:00;1:16:00;ME-30;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes 21 de febrero de 2020;CL 64A SUR 6 ESTE;453.263.224.500.006,00;-741.037.835.789.999;0:04:00;0:27:00;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;20;PARQUE ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 21 de febrero de 2020;CL 78 S 90 02;462.444.853.800.002,00;-74.204.958.259;0:11:00;1:40:00;ME-16;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;700;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 21 de febrero de 2020;KR 24 12 66;460.936.815.300.005,00;-740.886.152.409.999;0:01:00;2:59:00;UR-01;X-31;X-16;;;;;3;;;;;1;2;2;3;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;23;3;;;23;3;;;;;;;;;;;;;;
sábado 22 de febrero de 2020;KR 27 8 81;460.730.288.500.008,00;-740.932.654.949.999;0:04:00;0:45:00;UR-01;;;;;;;1;;;;;;1;1;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;2;;;;;;;;;;;
sábado 22 de febrero de 2020;CL 46 SUR 72;460.148.618.400.007,00;-741.492.634.959.999;0:08:00;4:13:00;ME-46;CT-6;;;;;;2;;;;;;;1;7;;8;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;10000;200000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 22 de febrero de 2020;KR 87 129B;472.323.464.500.005,00;-740.853.977.119.999;0:25:00;2:42:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado 22 de febrero de 2020;CL 64 124 60;471.635.374.100.009,00;-741.427.536.269.999;0:14:00;3:43:00;ME-24;CT-9;X-44;;;;;3;;;;;1;;1;6;;8;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;1000;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 24 de febrero de 2020;CL 56F SUR 99A 8;463.961.156.700.009,00;-741.935.643.119.999;0:13:00;1:07:00;ME-16;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
lunes 24 de febrero de 2020;KR 84 41A SUR 49;463.003.450.500.008,00;-741.670.547.109.999;0:07:00;0:37:00;ME-22;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes 24 de febrero de 2020;KR 81 BIS 22 28;466.292.614.400.004,00;-741.266.839.579.999;0:08:00;3:04:00;ME-43;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes 24 de febrero de 2020;CL 116 50 12;470.039.571.400.008,00;-740.596.066.859.999;0:06:00;1:53:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes 25 de febrero de 2020;CL 57C 90B 8 SUR;463.082.470.900.008,00;-74.191.012.296;0:08:00;1:30:00;ME-16;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes 25 de febrero de 2020;CL 34 13;462.210.882.000.005,00;-740.682.155.359.999;0:09:00;2:18:00;UR-01;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes 25 de febrero de 2020;Cl. 94 A SUR 87A 45;461.516.025.999.998,00;-74.215.923.755;0:18:00;3:27:00;ME-16;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;40000;100000;1.3.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
martes 25 de febrero de 2020;KR 100 50B 45 SUR;464.366.564.300.008,00;-741.880.007.109.999;0:11:00;1:13:00;ME-16;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;300;230000;1.1.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
miércoles 26 de febrero de 2020;AC 170 8G 31;474.771.501.300.006,00;-740.298.821.319.999,00;0:05:00;1:16:00;ME-42;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles 26 de febrero de 2020;CL 26 SUR 38B;459.933.306.300.002,00;-74.116.995.458;0:04:00;0:32:00;ME-22;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles 26 de febrero de 2020;KR 30 12 35;461.286.058.100.006,00;-740.932.558.349.999;0:18:00;2:32:00;UR-01;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.15 SEGURIDAD PÚBLICA;1.1.15.2 ESTACIONES DE POLICIA;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles 26 de febrero de 2020;KR 68H 23 13 SUR;461.240.994.200.006,00;-741.313.864.169.999;0:15:00;0:36:00;ME-22;ME-46;CT-06;;;;;3;;;;;;1;2;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
miércoles 26 de febrero de 2020;KR 53 106 53;469.558.082.700.007,00;-740.627.986.419.999;0:14:00;2:35:00;ME-29;X-33;;;;;;2;;;;;;1;1;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
jueves 27 de febrero de 2020;CL 154 91 51;474.959.179.400.008,00;-740.825.799.759.999;0:06:00;3:16:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;1;;;1;1;;;;;;;;;;;;;;
jueves 27 de febrero de 2020;CL 75B 76 46;469.465.760.400.004,00;-740.963.005.149.999;0:04:00;1:12:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 27 de febrero de 2020;KR 40 21;462.856.892.400.009,00;-740.953.285.659.999;0:06:00;1:15:00;ME-34;MM-01;X-39;;;;;3;;;;;;1;1;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
viernes 28 de febrero de 2020;CL 69C BIS SUR 45B;457.241.863.600.007,00;-741.572.889.719.999;0:14:00;1:09:00;ME-40;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes 28 de febrero de 2020;CL 42G SUR 99;464.639.464.400.005,00;-741.793.267.039.999;0:07:00;3:15:00;ME-22;CT-06;;;;;;2;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;30000;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 28 de febrero de 2020;CL 72 BIS 14A 3 SUR;451.933.753.000.009,00;-741.184.469.109.999;0:09:00;0:35:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.9 FALLA MECANICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes 28 de febrero de 2020;KR 4B 57 18 SUR;453.907.537.900.005,00;-741.174.763.529.999;0:14:00;1:20:00;ME-31;CT-2;;;;;;2;;;;;;;3;3;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
viernes 28 de febrero de 2020;CL 134D 52A 50;472.049.337.200.008,00;-740.524.471.539.999;0:06:00;3:21:00;ME-20;CT-5;X-40;;;;;3;;;;;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.8 FALLA EN APARATO ELECTRONICO;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
domingo 1 de marzo de 2020;AK 30 85A 86;467.511.022.899.998,00;-74.064.715.045;0:10:00;0:35:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;"
";;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;"
";1;;;;;;;;;;;;;;;
domingo 1 de marzo de 2020;AC 22 SUR 30 10;4.595.301.087,00;-74.112.784.519;0:03:00;0:38:00;ME-30;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo 1 de marzo de 2020;CL 28 24 45;462.339.112.500.001,00;-74.076.120.445;0:08:00;1:34:00;ME-21;UR-01;X-31;;;;;3;;;;;1;2;;9;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
domingo 1 de marzo de 2020;CL 137A 52A 35;472.446.805.100.009,00;-740.562.800.049.999;0:02:00;1:29:00;ME-20;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes 2 de marzo de 2020;CL 174A 54 22;475.655.507.000.005,00;-740.526.143.219.999;0:06:00;1:02:00;ME-20;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
lunes 2 de marzo de 2020;KR 92 72 SUR 41;462.776.171.700.006,00;-742.014.246.869.999;0:11:00;8:45:00;ME-28;;;;;;;1;;;;;;1;1;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes 2 de marzo de 2020;KR 99F 42G 22 SUR;464.738.679.900.006,00;-741.801.642.389.999;0:15:00;1:34:00;ME-22;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;10;50000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 2 de marzo de 2020;KR 90 158 74;475.452.844.684.753,00;-740.776.309.730.878;0:05:00;0:54:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
lunes 2 de marzo de 2020;KR 103B 150C 30;474.908.269.500.008,00;-740.926.863.029.999;0:06:00;1:04:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;1;1;;3;1;1;;;;;;;;;;;;;
martes 3 de marzo de 2020;KR 86G BIS 59 62 SUR;462.034.362.679.623,00;-741.867.335.500.574;0:04:00;1:08:00;ME-28;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;390;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 3 de marzo de 2020;KR 28A 18;461.574.756.800.007,00;-740.881.727.949.999;0:04:00;0:29:00;ME-21;UR-01;;;;;;2;;;;;;1;2;6;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.14 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
martes 3 de marzo de 2020;TV 6 ESTE 96;466.755.404.003.353,00;-740.224.844.201.107;0:09:00;2:19:00;ME-45;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;120;INDETERMINADA;1.1.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
martes 3 de marzo de 2020;CL 74 SUR 15 ESTE;451.660.776.900.008,00;-740.892.622.929.999;0:11:00;5:50:00;ME-41;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;90;50;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
